frame,x,y,w,h,t,noX,noY,neX,neY,taX,taY,trk
87,1046,936,76,202,5.39,995,866,985,901,1103,987,67
87,1098,928,92,169,5.37,1035,893,1062,915,1179,949,68
87,1089,978,123,182,5.3,1004,956,1015,983,1147,1039,69
87,967,995,92,217,1.75,1052,1036,1024,1030,876,1005,70
87,1551,860,79,127,1.8,1608,868,1600,864,1504,836,71
87,1859,547,68,126,2.64,1882,591,1887,573,1848,494,72
87,1891,517,55,120,3.13,1909,566,1916,551,1880,467,73
87,1822,510,60,114,0.65,1841,463,1848,483,1809,561,74
87,1778,500,76,101,1.48,1822,484,1813,490,1740,488,75
87,1802,608,52,101,1.25,1845,592,1835,598,1770,618,76
87,1776,456,45,94,1.67,1817,468,1808,450,1736,453,77
87,1766,570,63,81,1.44,1799,571,1790,585,1729,590,78
87,16,962,32,68,3.15,4,987,1,978,4,936,79
87,44,1025,31,53,-1.54,27,1021,25,1022,61,1025,81
87,27,488,34,91,3.15,20,529,17,516,21,450,166
87,197,533,54,121,0.29,228,486,210,485,174,587,169
87,28,696,59,57,4.71,1,704,2,704,30,672,191
87,803,434,130,91,4.66,763,462,783,462,836,381,194
87,40,989,43,64,4.52,10,987,16,987,52,987,217
87,457,566,85,158,3.65,409,626,418,611,461,488,219
87,66,431,57,77,4.96,41,415,47,414,91,450,220
87,35,302,53,68,1.58,59,299,42,305,1,294,256
88,47,509,51,91,3.74,20,537,25,522,54,473,1
88,57,561,49,65,4.82,31,559,33,556,68,559,3
88,26,643,50,108,0.0,18,607,12,611,5,685,4
88,112,307,46,81,2.29,134,326,119,317,88,284,7
88,237,344,80,123,3.24,210,397,210,380,228,299,8
88,275,535,55,109,2.8,287,585,280,582,252,492,9
88,211,450,59,114,0.04,234,399,216,406,202,506,10
88,340,360,59,115,5.71,320,317,317,325,362,400,11
88,277,300,63,92,1.63,315,301,301,288,236,284,12
88,351,289,63,106,5.04,313,279,318,281,394,286,13
88,398,318,65,125,1.03,439,280,428,287,344,341,14
88,486,316,86,141,4.73,427,319,444,297,540,287,15
88,626,317,72,150,4.78,560,331,571,302,689,308,16
88,787,350,80,153,4.47,727,371,755,363,850,312,17
88,696,421,61,175,2.99,715,494,708,473,679,344,18
88,644,661,59,155,4.5,579,673,588,670,698,641,19
88,452,379,76,157,0.71,474,324,462,345,409,432,20
88,345,565,73,140,2.98,358,629,338,615,322,506,21
88,417,522,69,145,4.48,349,527,363,520,458,490,22
88,398,584,51,127,3.72,374,635,377,625,428,535,23
88,683,758,66,142,3.95,632,802,636,794,714,707,24
88,420,735,69,147,5.62,366,694,381,700,467,784,26
88,546,591,119,171,6.12,499,518,503,529,581,625,27
88,438,679,77,137,5.66,389,646,393,650,458,729,28
88,505,777,67,147,4.1,449,812,457,788,539,721,29
88,475,656,94,157,4.84,404,636,415,632,509,665,30
88,507,899,67,153,2.1,560,938,554,933,445,877,31
88,167,743,62,135,6.27,157,685,161,700,150,799,32
88,375,774,73,136,6.2,367,712,364,720,375,828,33
88,768,784,41,152,0.23,791,721,789,735,770,849,36
88,283,832,71,114,-1.24,233,825,241,844,325,852,37
88,721,920,97,145,0.36,744,858,725,869,728,982,38
88,897,588,97,237,3.35,878,690,872,650,876,511,39
88,1079,611,99,214,3.74,1025,682,1017,649,1098,536,40
88,875,892,130,167,3.35,837,957,818,925,864,812,41
88,1280,477,79,157,3.22,1290,542,1287,513,1308,410,42
88,1162,363,92,180,1.69,1246,358,1225,356,1083,345,43
88,1308,394,102,162,4.81,1230,375,1253,360,1383,392,44
88,1230,576,106,176,1.24,1311,570,1294,594,1169,628,45
88,1408,534,112,172,3.49,1369,596,1360,558,1417,457,46
88,1588,423,55,139,4.73,1529,436,1546,416,1646,429,47
88,1572,501,53,141,1.26,1633,484,1623,488,1547,512,48
88,1619,503,85,135,2.62,1646,556,1652,524,1607,446,49
88,1583,575,67,146,1.81,1643,588,1639,581,1549,559,50
88,1560,641,83,133,1.24,1613,608,1605,612,1506,658,51
88,1632,642,50,173,3.13,1631,721,1644,692,1641,565,52
88,1596,749,62,170,3.54,1563,819,1560,784,1605,675,53
88,1551,741,64,170,3.54,1514,807,1510,780,1566,661,54
88,1473,724,81,198,0.06,1466,633,1489,649,1503,778,55
88,1424,687,91,210,0.06,1392,590,1428,605,1449,750,56
88,1283,615,52,158,-1.66,1218,622,1264,613,1355,615,57
88,1356,727,61,181,6.24,1364,640,1356,677,1360,808,58
88,1278,664,77,176,1.6,1361,651,1334,664,1200,660,59
88,1270,701,84,162,5.09,1199,677,1237,684,1317,753,60
88,1192,699,77,193,4.97,1116,662,1145,670,1266,739,61
88,1322,826,76,148,5.4,1274,784,1292,782,1377,864,62
88,1301,869,73,108,2.23,1321,912,1330,878,1261,836,63
88,1014,749,68,179,0.66,1069,696,1053,706,975,822,64
88,871,734,93,182,0.02,853,657,854,681,865,809,65
88,1354,974,66,174,6.2,1347,901,1356,932,1374,1046,66
88,1046,936,76,202,5.39,995,866,985,901,1103,987,67
88,1095,921,87,181,5.37,1023,886,1047,903,1166,946,68
88,1089,978,122,182,5.3,1004,956,1015,983,1147,1039,69
88,967,995,92,217,1.75,1052,1036,1024,1030,876,1005,70
88,1551,860,79,127,1.8,1607,870,1600,864,1504,836,71
88,1859,547,68,126,2.64,1882,591,1887,573,1848,494,72
88,1891,517,55,120,3.13,1909,566,1916,551,1880,467,73
88,1822,510,60,114,0.65,1841,463,1848,483,1809,561,74
88,1778,500,76,101,1.48,1822,484,1813,490,1740,488,75
88,1802,608,52,101,1.25,1845,592,1835,598,1770,618,76
88,1776,456,45,94,1.67,1817,468,1808,450,1736,453,77
88,1766,570,63,81,1.44,1799,571,1790,585,1729,590,78
88,16,962,32,68,3.15,4,987,1,978,4,936,79
88,45,1025,31,53,-1.54,27,1021,25,1022,61,1025,81
88,27,488,34,91,3.15,20,529,17,516,21,450,166
88,213,511,54,131,0.29,241,457,228,465,179,562,169
88,28,706,39,57,4.71,1,704,2,704,26,704,191
88,803,434,130,91,4.66,763,462,783,462,836,381,194
88,40,989,43,64,4.57,10,987,16,987,52,987,217
88,457,566,85,159,3.65,409,626,418,611,461,488,219
88,56,427,44,71,4.66,29,427,33,419,63,425,220
88,35,302,53,68,1.58,59,299,42,305,1,294,256
89,47,509,51,91,3.74,20,537,25,522,54,473,1
89,57,561,49,65,4.82,31,559,33,556,68,559,3
89,25,643,48,108,0.0,18,607,12,611,5,684,4
89,112,307,46,81,2.29,134,326,119,317,88,284,7
89,237,344,80,123,3.24,210,397,210,380,228,299,8
89,275,535,55,109,2.8,287,585,280,582,252,492,9
89,211,447,59,108,0.04,234,399,216,406,202,499,10
89,340,360,59,115,5.71,320,317,317,325,362,400,11
89,277,299,61,92,1.63,315,301,301,288,236,284,12
89,351,289,63,106,5.04,313,279,318,281,394,286,13
89,398,318,65,125,1.03,439,280,428,287,344,341,14
89,487,316,86,138,4.73,428,317,443,299,540,287,15
89,626,317,72,150,4.78,560,331,571,302,689,308,16
89,787,350,80,153,4.47,727,371,755,363,850,312,17
89,708,447,61,175,2.99,723,520,717,503,688,371,18
89,621,665,64,161,4.36,551,694,562,686,672,642,19
89,452,379,76,157,0.71,478,323,464,344,409,432,20
89,345,565,74,140,2.98,358,629,338,615,322,506,21
89,417,522,69,145,4.48,351,544,361,526,458,490,22
89,398,584,51,127,3.72,374,635,377,625,428,535,23
89,683,758,66,142,3.95,632,802,636,794,714,707,24
89,420,736,67,149,5.62,362,695,383,704,464,788,26
89,550,588,128,130,0.05,513,523,512,543,601,645,27
89,439,681,77,142,5.58,390,652,396,657,464,734,28
89,505,777,67,147,4.1,449,812,457,788,539,721,29
89,475,656,94,157,4.84,404,636,415,632,509,665,30
89,511,901,67,162,2.1,566,940,555,934,445,877,31
89,167,740,60,140,6.27,167,686,163,699,150,799,32
89,375,774,73,136,6.2,367,712,364,720,375,828,33
89,768,784,41,152,0.23,791,721,789,735,770,849,36
89,283,832,71,114,-1.24,233,825,241,844,325,852,37
89,721,922,97,148,0.36,742,863,727,871,728,982,38
89,897,588,97,237,3.35,878,690,872,650,876,511,39
89,1079,611,99,214,3.74,1025,682,1017,649,1098,536,40
89,875,892,130,167,3.35,837,957,818,925,864,812,41
89,1278,478,79,158,3.22,1290,542,1287,513,1308,410,42
89,1162,363,92,180,1.69,1246,358,1225,356,1083,345,43
89,1308,394,102,162,4.81,1230,375,1253,360,1383,392,44
89,1230,576,106,176,1.24,1311,570,1293,594,1169,628,45
89,1408,534,112,172,3.49,1369,596,1360,558,1417,457,46
89,1588,423,55,139,4.73,1529,436,1546,416,1646,429,47
89,1572,502,56,141,1.15,1627,477,1620,481,1550,516,48
89,1619,503,85,135,2.62,1646,556,1652,524,1607,446,49
89,1579,571,59,139,1.56,1639,572,1632,571,1542,560,50
89,1563,640,83,140,1.24,1616,600,1607,609,1506,658,51
89,1632,628,50,201,3.13,1631,721,1644,692,1641,565,52
89,1596,749,62,170,3.54,1563,819,1560,784,1605,675,53
89,1551,741,64,170,3.54,1514,807,1510,780,1566,661,54
89,1473,724,81,198,0.06,1466,633,1489,649,1503,778,55
89,1424,687,91,210,0.06,1392,590,1428,605,1449,750,56
89,1283,615,52,158,-1.66,1218,622,1264,613,1355,615,57
89,1356,727,61,181,6.24,1364,640,1356,677,1360,808,58
89,1278,664,77,176,1.6,1361,651,1334,664,1200,660,59
89,1270,701,84,162,5.09,1199,677,1237,684,1317,753,60
89,1192,699,77,193,4.97,1116,662,1145,670,1266,739,61
89,1322,826,76,148,5.4,1274,784,1292,782,1377,864,62
89,1301,869,73,108,2.23,1321,912,1330,878,1261,836,63
89,1024,754,68,179,0.59,1071,692,1053,706,983,818,64
89,871,734,93,182,0.02,853,657,854,681,865,809,65
89,1352,971,66,174,6.2,1347,901,1356,932,1374,1046,66
89,1044,939,83,202,5.39,989,872,972,916,1100,986,67
89,1069,924,67,181,5.22,1003,879,1036,895,1150,953,68
89,1088,979,121,182,5.3,1004,956,1015,983,1147,1039,69
89,967,995,92,217,1.75,1052,1036,1024,1030,876,1005,70
89,1551,860,79,127,1.8,1607,870,1600,864,1504,836,71
89,1859,547,68,126,2.64,1882,591,1887,573,1848,494,72
89,1891,517,55,120,3.13,1909,566,1916,551,1880,467,73
89,1822,510,60,114,0.65,1841,463,1848,483,1809,561,74
89,1778,500,76,101,1.48,1822,484,1813,490,1740,488,75
89,1802,608,52,101,1.25,1845,592,1835,598,1770,618,76
89,1776,456,45,94,1.67,1817,468,1808,450,1736,453,77
89,1766,570,63,81,1.44,1799,571,1790,585,1729,590,78
89,16,962,32,68,3.15,4,987,1,978,4,936,79
89,45,1025,31,53,-1.54,27,1021,25,1022,61,1025,81
89,27,488,34,91,3.15,20,529,17,516,21,450,166
89,217,489,54,131,0.29,253,441,237,446,187,541,169
89,798,434,136,95,4.66,766,467,783,468,836,381,194
89,40,989,43,64,4.62,10,987,16,987,52,987,217
89,456,566,83,156,3.65,409,626,418,611,461,488,219
89,41,424,41,74,4.46,10,436,12,431,53,415,220
89,35,302,53,68,1.58,59,299,42,305,1,294,256
90,47,509,51,91,3.74,20,537,25,522,54,473,1
90,57,561,49,65,4.82,31,559,33,556,68,559,3
90,25,643,49,107,0.0,18,607,12,611,5,684,4
90,112,307,46,81,2.29,134,326,119,317,88,284,7
90,236,344,79,123,3.24,210,397,210,380,228,299,8
90,275,535,55,109,2.8,287,585,280,582,252,492,9
90,211,449,59,113,0.04,234,399,216,406,201,504,10
90,340,360,59,115,5.71,311,318,317,325,362,400,11
90,277,300,63,92,1.63,315,301,301,288,236,284,12
90,351,288,62,106,5.04,313,279,318,281,394,286,13
90,398,318,65,125,1.03,439,280,428,287,344,341,14
90,487,316,86,140,4.73,426,318,442,298,540,287,15
90,626,319,76,150,4.78,564,326,574,298,689,308,16
90,787,350,80,153,4.47,727,371,755,363,850,312,17
90,705,458,61,175,2.99,727,540,720,526,687,391,18
90,596,662,64,183,4.22,525,709,533,698,641,646,19
90,452,379,76,157,0.71,474,322,464,344,409,432,20
90,345,565,74,140,2.98,358,629,338,615,322,506,21
90,417,522,69,145,4.48,352,547,364,531,458,489,22
90,398,584,51,127,3.72,374,635,377,625,428,535,23
90,683,758,66,142,3.95,632,802,636,794,714,707,24
90,422,738,67,155,5.62,368,700,387,710,469,789,26
90,547,566,128,167,0.05,515,494,513,518,581,624,27
90,438,685,70,145,5.47,389,656,395,659,471,736,28
90,505,777,67,147,4.1,449,812,457,788,539,721,29
90,475,656,94,157,4.84,404,636,415,632,509,665,30
90,511,901,67,162,2.1,572,933,561,927,445,877,31
90,167,742,60,134,6.27,169,681,167,694,150,799,32
90,375,774,73,136,6.2,367,712,364,720,375,828,33
90,768,784,41,152,0.23,791,721,789,735,770,849,36
90,283,832,71,114,-1.24,233,825,241,844,325,852,37
90,728,922,84,157,0.36,748,862,731,874,728,982,38
90,897,588,97,237,3.35,878,690,872,650,876,511,39
90,1079,611,99,214,3.74,1025,682,1017,649,1098,536,40
90,875,892,130,167,3.35,837,957,818,925,864,812,41
90,1277,477,82,159,3.22,1290,542,1287,513,1308,410,42
90,1162,363,92,180,1.69,1246,358,1225,356,1083,345,43
90,1308,394,102,162,4.81,1230,375,1253,360,1383,392,44
90,1230,576,106,176,1.24,1311,570,1289,595,1169,628,45
90,1408,534,112,172,3.49,1369,596,1360,558,1417,457,46
90,1588,423,55,139,4.73,1529,436,1546,416,1646,429,47
90,1569,504,56,134,1.15,1621,482,1613,486,1550,516,48
90,1620,503,85,135,2.62,1646,556,1652,524,1607,446,49
90,1580,571,59,139,1.56,1639,572,1637,569,1545,560,50
90,1563,640,83,140,1.24,1616,600,1607,609,1506,658,51
90,1632,633,50,191,3.13,1631,721,1644,692,1641,565,52
90,1596,749,62,170,3.54,1563,819,1560,784,1605,675,53
90,1551,741,64,170,3.54,1514,807,1510,780,1566,661,54
90,1473,724,81,198,0.06,1466,633,1489,649,1503,778,55
90,1424,687,91,210,0.06,1392,590,1428,605,1449,750,56
90,1283,615,52,158,-1.66,1218,622,1264,613,1355,615,57
90,1356,727,61,181,6.24,1364,640,1356,677,1360,808,58
90,1278,664,77,176,1.6,1361,651,1334,664,1200,660,59
90,1270,701,84,162,5.09,1199,677,1237,684,1317,753,60
90,1192,699,77,193,4.97,1116,662,1145,670,1266,739,61
90,1322,826,76,148,5.4,1274,784,1292,782,1377,864,62
90,1301,869,73,108,2.23,1321,912,1330,878,1261,836,63
90,1025,751,68,179,0.61,1071,692,1053,706,983,818,64
90,871,734,93,182,0.02,853,657,854,681,865,809,65
90,1352,971,66,174,6.2,1347,901,1356,932,1374,1046,66
90,1053,931,104,206,5.39,980,878,975,907,1094,983,67
90,1053,931,104,206,5.39,995,872,1013,873,1128,948,67
90,1065,910,67,176,5.22,995,872,1013,873,1128,948,68
90,1088,979,121,182,5.3,1004,956,1015,983,1147,1039,69
90,967,995,92,217,1.75,1052,1036,1024,1030,876,1005,70
90,1551,860,79,127,1.8,1607,870,1600,864,1504,836,71
90,1859,547,68,126,2.64,1882,591,1887,573,1848,494,72
90,1891,517,55,120,3.13,1909,566,1916,551,1880,467,73
90,1822,510,60,114,0.65,1841,463,1848,483,1809,561,74
90,1778,500,76,101,1.48,1822,484,1813,490,1740,488,75
90,1802,608,52,101,1.25,1845,592,1835,598,1770,618,76
90,1776,456,45,94,1.67,1817,468,1808,450,1736,453,77
90,1766,570,63,81,1.44,1799,571,1790,585,1729,590,78
90,16,951,32,68,-3.13,4,976,1,968,4,926,79
90,45,1026,31,53,-1.54,27,1022,25,1023,61,1026,81
90,27,488,34,91,3.15,20,529,17,516,21,450,166
90,231,474,62,139,0.4,258,418,245,424,195,523,169
90,798,434,136,95,4.66,766,467,783,468,836,381,194
90,32,990,43,64,-1.57,7,988,14,988,45,988,217
90,456,567,84,155,3.65,409,626,418,611,461,488,219
90,41,420,41,74,4.46,10,436,10,430,45,413,220
90,35,302,53,68,1.58,59,299,42,305,1,294,256
91,47,509,51,91,3.74,20,537,25,522,54,473,1
91,57,561,49,65,4.82,31,559,33,556,68,559,3
91,24,642,47,110,0.0,18,607,12,611,3,685,4
91,112,307,46,81,2.29,134,326,119,317,88,284,7
91,236,344,79,123,3.24,210,397,210,380,228,299,8
91,275,535,55,109,2.8,287,585,280,582,252,492,9
91,211,461,59,136,0.04,234,399,216,406,200,520,10
91,340,360,59,115,5.71,312,320,316,327,362,400,11
91,277,299,62,92,1.63,315,301,301,288,236,284,12
91,351,287,60,106,5.04,313,279,318,281,394,286,13
91,398,318,65,125,1.03,439,280,428,287,344,341,14
91,486,316,86,141,4.73,428,317,444,295,540,287,15
91,626,319,76,150,4.78,566,311,577,290,689,308,16
91,787,350,80,153,4.47,727,371,755,363,850,312,17
91,707,485,61,175,2.99,726,561,719,547,686,412,18
91,569,684,57,149,4.13,512,725,518,712,614,655,19
91,452,379,76,157,0.71,478,316,462,344,409,432,20
91,345,565,74,140,2.98,358,629,338,615,322,506,21
91,417,522,69,145,4.48,352,553,367,535,458,489,22
91,398,584,51,127,3.72,374,635,377,625,428,535,23
91,683,758,66,142,3.95,632,802,636,794,714,707,24
91,426,740,53,153,5.48,371,707,393,712,471,789,26
91,526,565,87,167,0.05,514,488,511,501,549,625,27
91,440,688,70,161,5.43,388,656,394,663,479,737,28
91,505,777,67,147,4.1,449,812,457,788,539,721,29
91,475,656,94,157,4.84,404,636,415,632,509,665,30
91,511,901,67,162,2.1,572,933,561,927,445,877,31
91,168,742,59,133,6.27,171,684,167,694,150,799,32
91,375,774,73,136,6.2,367,712,364,720,375,828,33
91,768,784,41,152,0.23,791,721,789,735,770,849,36
91,283,832,71,114,-1.24,233,825,241,844,325,852,37
91,730,924,78,155,0.36,757,860,743,874,717,988,38
91,897,588,97,237,3.35,878,690,872,650,876,511,39
91,1079,611,99,214,3.74,1025,682,1017,649,1098,536,40
91,875,892,130,167,3.35,837,957,818,925,864,812,41
91,1278,477,83,157,3.22,1282,539,1282,513,1308,410,42
91,1162,363,92,180,1.69,1246,358,1225,356,1083,345,43
91,1308,394,102,162,4.81,1230,375,1253,360,1383,392,44
91,1230,576,106,176,1.24,1311,570,1291,596,1169,628,45
91,1408,534,112,172,3.49,1369,596,1360,558,1417,457,46
91,1588,423,55,139,4.73,1529,436,1546,416,1646,429,47
91,1570,503,56,137,1.15,1627,478,1620,481,1550,516,48
91,1620,503,85,135,2.62,1646,556,1652,524,1607,446,49
91,1585,563,72,144,1.37,1649,557,1640,559,1557,563,50
91,1563,640,83,140,1.24,1616,600,1607,609,1506,658,51
91,1632,642,50,173,3.13,1631,721,1644,692,1641,565,52
91,1596,749,62,170,3.54,1563,819,1560,784,1605,675,53
91,1551,741,64,170,3.54,1514,807,1510,780,1566,661,54
91,1473,724,81,198,0.06,1466,633,1489,649,1503,778,55
91,1424,687,91,210,0.06,1392,590,1428,605,1449,750,56
91,1283,615,52,158,-1.66,1218,622,1264,613,1355,615,57
91,1356,727,61,181,6.24,1364,640,1356,677,1360,808,58
91,1278,664,77,176,1.6,1361,651,1334,664,1200,660,59
91,1270,701,84,162,5.09,1199,677,1237,684,1317,753,60
91,1192,699,77,193,4.97,1116,662,1145,670,1266,739,61
91,1322,826,76,148,5.4,1274,784,1292,782,1377,864,62
91,1301,869,73,108,2.23,1321,912,1330,878,1261,836,63
91,1024,751,68,179,0.63,1071,692,1053,706,983,818,64
91,871,734,93,182,0.02,853,657,854,681,865,809,65
91,1352,971,66,174,6.2,1347,901,1356,932,1374,1046,66
91,1051,929,123,201,5.39,976,884,970,911,1094,983,67
91,1051,929,123,201,5.39,982,856,1002,868,1118,943,67
91,1047,906,60,182,5.31,982,856,1002,868,1118,943,68
91,1088,979,121,182,5.3,1004,956,1015,983,1147,1039,69
91,967,995,92,217,1.75,1052,1036,1024,1030,876,1005,70
91,1551,860,79,127,1.8,1607,870,1600,864,1504,836,71
91,1859,547,68,126,2.64,1882,591,1887,573,1848,494,72
91,1891,517,55,120,3.13,1909,566,1916,551,1880,467,73
91,1822,510,60,114,0.65,1841,463,1848,483,1809,561,74
91,1778,500,76,101,1.48,1822,484,1813,490,1740,488,75
91,1802,608,52,101,1.25,1845,592,1835,598,1770,618,76
91,1776,456,45,94,1.67,1817,468,1808,450,1736,453,77
91,1766,570,63,81,1.44,1799,571,1790,585,1729,590,78
91,16,951,32,68,-3.13,4,976,1,968,4,926,79
91,45,1026,31,53,-1.54,27,1022,25,1023,61,1026,81
91,27,488,34,91,3.15,20,529,17,516,21,450,166
91,235,459,62,139,0.4,270,404,253,410,199,508,169
91,798,434,136,95,4.66,766,467,783,468,836,381,194
91,32,985,43,64,-1.57,7,988,11,983,38,987,217
91,455,567,83,154,3.65,409,626,418,611,461,488,219
91,35,302,53,68,1.58,59,299,43,309,1,294,256
92,47,509,51,91,3.74,20,537,25,522,54,473,1
92,57,561,49,65,4.82,31,559,33,556,68,559,3
92,25,642,48,109,0.0,18,607,12,611,4,686,4
92,112,307,46,81,2.29,134,326,119,317,88,284,7
92,237,345,77,123,3.24,210,397,210,380,228,299,8
92,275,535,55,109,2.8,287,585,280,582,252,492,9
92,211,461,59,136,0.04,234,399,216,406,200,520,10
92,340,360,59,115,5.71,308,319,313,326,362,400,11
92,277,299,62,92,1.63,315,301,301,288,236,284,12
92,351,289,63,106,5.04,313,279,318,281,394,286,13
92,398,318,65,125,1.03,439,280,428,287,344,341,14
92,487,316,86,139,4.73,428,318,443,294,540,287,15
92,626,319,76,150,4.78,565,309,577,290,687,318,16
92,787,350,80,153,4.47,727,371,755,363,850,312,17
92,712,502,61,175,2.99,735,579,725,562,688,433,18
92,555,683,69,151,-2.15,504,732,504,718,596,650,19
92,452,379,76,157,0.71,478,320,462,344,409,432,20
92,345,565,73,140,2.98,358,629,338,615,322,506,21
92,417,522,69,145,4.48,353,552,366,536,458,489,22
92,398,584,51,127,3.72,374,635,377,625,428,535,23
92,683,758,66,142,3.95,632,802,636,794,714,707,24
92,428,742,53,157,5.48,371,707,393,712,471,789,26
92,527,555,92,174,0.05,506,482,507,494,542,613,27
92,436,693,58,161,5.43,390,658,397,664,493,730,28
92,505,777,67,147,4.1,449,812,457,788,539,721,29
92,471,651,69,148,4.84,405,644,414,639,509,665,30
92,519,898,57,157,1.95,586,924,574,922,453,877,31
92,167,744,60,138,6.27,172,690,166,696,150,798,32
92,375,774,73,136,6.2,367,712,364,720,375,828,33
92,768,784,41,152,0.23,791,721,789,735,770,849,36
92,283,832,71,114,-1.24,233,825,241,844,325,852,37
92,731,925,76,154,0.36,757,860,743,874,714,990,38
92,897,588,97,237,3.35,878,690,872,650,876,511,39
92,1079,611,99,214,3.74,1025,682,1017,649,1098,536,40
92,875,892,130,167,3.35,837,957,818,925,864,812,41
92,1279,476,82,159,3.22,1277,540,1280,514,1302,408,42
92,1162,363,92,180,1.69,1246,358,1225,356,1083,345,43
92,1308,394,102,162,4.81,1230,375,1253,360,1383,392,44
92,1230,576,106,176,1.24,1311,570,1291,595,1169,628,45
92,1408,534,112,172,3.49,1369,596,1360,558,1417,457,46
92,1588,423,55,139,4.73,1529,436,1546,416,1646,429,47
92,1567,505,56,129,1.15,1622,486,1612,488,1550,516,48
92,1620,503,85,135,2.62,1646,556,1652,524,1607,446,49
92,1585,563,72,144,1.37,1649,557,1640,559,1557,563,50
92,1563,640,83,140,1.24,1614,594,1604,601,1506,658,51
92,1632,642,50,173,3.13,1631,721,1644,692,1641,565,52
92,1596,749,62,170,3.54,1563,819,1560,784,1605,675,53
92,1551,741,64,170,3.54,1514,807,1510,780,1566,661,54
92,1473,724,81,198,0.06,1466,633,1489,649,1503,778,55
92,1424,687,91,210,0.06,1392,590,1428,605,1449,750,56
92,1283,615,52,158,-1.66,1218,622,1264,613,1355,615,57
92,1356,727,61,181,6.24,1364,640,1356,677,1360,808,58
92,1278,664,77,176,1.6,1361,651,1334,664,1200,660,59
92,1270,701,84,162,5.09,1199,677,1237,684,1317,753,60
92,1192,699,77,193,4.97,1116,662,1145,670,1266,739,61
92,1322,826,76,148,5.4,1274,784,1292,782,1377,864,62
92,1301,869,73,108,2.23,1321,912,1330,878,1261,836,63
92,1025,748,68,179,0.63,1071,692,1053,706,983,818,64
92,871,734,93,182,0.02,853,657,854,681,865,809,65
92,1352,971,66,174,6.2,1347,901,1356,932,1374,1046,66
92,1051,929,123,201,5.39,976,884,970,911,1094,983,67
92,1041,901,73,192,5.27,968,851,995,864,1114,942,68
92,1088,979,121,182,5.3,1004,956,1015,983,1147,1039,69
92,967,995,92,217,1.75,1052,1036,1024,1030,876,1005,70
